species	subtype	cnt	cnt.est	method	sample	coverage
Citrobacter freundii	emrB	1.0	1.0	binning-based	LQ	32
Citrobacter freundii	emrD	1.0	1.0	binning-based	LQ	32
Citrobacter freundii	emrE	1.0	1.0	binning-based	LQ	32
Citrobacter freundii	eptA	1.0	1.0	binning-based	LQ	32
Citrobacter freundii	eptB	1.0	1.0	binning-based	LQ	32
Citrobacter freundii	fsr	1.0	1.0	binning-based	LQ	32
Citrobacter freundii	macA	1.0	1.0	binning-based	LQ	32
Citrobacter freundii	macB	1.0	1.0	binning-based	LQ	32
Citrobacter freundii	mdfA	1.0	1.0	binning-based	LQ	32
Citrobacter freundii	mdtB	1.0	1.0	binning-based	LQ	32
Citrobacter freundii	mdtC	1.0	1.0	binning-based	LQ	32
Citrobacter freundii	mdtG	1.0	1.0	binning-based	LQ	32
Citrobacter freundii	mdtH	1.0	1.0	binning-based	LQ	32
Citrobacter freundii	mdtI	1.0	1.0	binning-based	LQ	32
Citrobacter freundii	mdtJ	1.0	1.0	binning-based	LQ	32
Citrobacter freundii	mdtK	1.0	1.0	binning-based	LQ	32
Citrobacter freundii	mdtM	1.0	1.0	binning-based	LQ	32
Citrobacter freundii	mdtN	1.0	1.0	binning-based	LQ	32
Citrobacter freundii	mdtO	1.0	1.0	binning-based	LQ	32
Citrobacter freundii	mdtP	1.0	1.0	binning-based	LQ	32
Citrobacter freundii	mdtQ	1.0	1.0	binning-based	LQ	32
Citrobacter freundii	smdA	1.0	1.0	binning-based	LQ	32
Citrobacter freundii	smdB	1.0	1.0	binning-based	LQ	32
Citrobacter freundii	smvA	1.0	1.0	binning-based	LQ	32
Citrobacter freundii	sugE	1.0	1.0	binning-based	LQ	32
Citrobacter freundii	tolC	1.0	1.0	binning-based	LQ	32
Citrobacter freundii	ugd	1.0	1.0	binning-based	LQ	32
Citrobacter freundii	yojI	1.0	1.0	binning-based	LQ	32
Clostridioides difficile	bacA	2.0	2.0	binning-based	LQ	32
Clostridioides difficile	blaCDD	1.0	1.0	binning-based	LQ	32
Clostridioides difficile	cdeA	1.0	1.0	binning-based	LQ	32
Clostridioides difficile	cme	1.0	1.0	binning-based	LQ	32
Clostridioides difficile	cplR	1.0	1.0	binning-based	LQ	32
Clostridioides difficile	dltB	1.0	1.0	binning-based	LQ	32
Clostridioides difficile	dltC	1.0	1.0	binning-based	LQ	32
Clostridioides difficile	dltD	1.0	1.0	binning-based	LQ	32
Clostridioides difficile	nimB	1.0	1.0	binning-based	LQ	32
Clostridioides difficile	sugE	1.0	1.0	binning-based	LQ	32
Clostridioides difficile	vanG	1.0	1.0	binning-based	LQ	32
Clostridioides difficile	vanT	1.0	1.0	binning-based	LQ	32
Enterobacter cloacae	acrA	1.0	1.0	binning-based	LQ	32
Enterobacter cloacae	acrB	1.0	1.0	binning-based	LQ	32
Enterobacter cloacae	acrD	1.0	0.0	binning-based	LQ	32
Enterobacter cloacae	arnA	1.0	1.0	binning-based	LQ	32
Enterobacter cloacae	arnB	1.0	1.0	binning-based	LQ	32
Enterobacter cloacae	arnC	1.0	1.0	binning-based	LQ	32
Enterobacter cloacae	arnD	1.0	1.0	binning-based	LQ	32
Enterobacter cloacae	arnE	1.0	1.0	binning-based	LQ	32
Enterobacter cloacae	arnF	1.0	1.0	binning-based	LQ	32
Enterobacter cloacae	arnT	1.0	1.0	binning-based	LQ	32
Enterobacter cloacae	bacA	2.0	1.0	binning-based	LQ	32
Enterobacter cloacae	blaCMH	1.0	0.0	binning-based	LQ	32
Enterobacter cloacae	blaOXA	1.0	0.0	binning-based	LQ	32
Enterobacter cloacae	dinF	1.0	0.0	binning-based	LQ	32
Enterobacter cloacae	emmdR	1.0	1.0	binning-based	LQ	32
Enterobacter cloacae	emrA	1.0	0.0	binning-based	LQ	32
Enterobacter cloacae	emrB	1.0	0.0	binning-based	LQ	32
Enterobacter cloacae	emrD	1.0	1.0	binning-based	LQ	32
Enterobacter cloacae	eptA	1.0	1.0	binning-based	LQ	32
Enterobacter cloacae	eptB	1.0	1.0	binning-based	LQ	32
Enterobacter cloacae	fosA	1.0	0.0	binning-based	LQ	32
Enterobacter cloacae	fsr	1.0	1.0	binning-based	LQ	32
Enterobacter cloacae	macA	1.0	1.0	binning-based	LQ	32
Enterobacter cloacae	macB	1.0	1.0	binning-based	LQ	32
Enterobacter cloacae	mdfA	1.0	1.0	binning-based	LQ	32
Enterobacter cloacae	mdtC	1.0	1.0	binning-based	LQ	32
Enterobacter cloacae	mdtG	1.0	1.0	binning-based	LQ	32
Enterobacter cloacae	mdtH	1.0	1.0	binning-based	LQ	32
Enterobacter cloacae	mdtI	1.0	1.0	binning-based	LQ	32
Enterobacter cloacae	mdtJ	1.0	1.0	binning-based	LQ	32
Enterobacter cloacae	mdtK	1.0	1.0	binning-based	LQ	32
Enterobacter cloacae	mdtL	1.0	1.0	binning-based	LQ	32
Enterobacter cloacae	mdtQ	1.0	1.0	binning-based	LQ	32
Enterobacter cloacae	oqxA	1.0	1.0	binning-based	LQ	32
Enterobacter cloacae	oqxB	1.0	1.0	binning-based	LQ	32
Enterobacter cloacae	smdA	1.0	1.0	binning-based	LQ	32
Enterobacter cloacae	smdB	1.0	1.0	binning-based	LQ	32
Enterobacter cloacae	sugE	1.0	0.0	binning-based	LQ	32
Enterobacter cloacae	tolC	1.0	0.0	binning-based	LQ	32
Enterobacter cloacae	ugd	1.0	1.0	binning-based	LQ	32
Enterobacter cloacae	yojI	1.0	1.0	binning-based	LQ	32
Enterobacter hormaechei	acrA	1.0	1.0	binning-based	LQ	32
Enterobacter hormaechei	acrB	1.0	1.0	binning-based	LQ	32
Enterobacter hormaechei	acrD	1.0	0.0	binning-based	LQ	32
Enterobacter hormaechei	arnA	1.0	1.0	binning-based	LQ	32
Enterobacter hormaechei	arnB	1.0	1.0	binning-based	LQ	32
Enterobacter hormaechei	arnC	1.0	1.0	binning-based	LQ	32
Enterobacter hormaechei	arnD	1.0	1.0	binning-based	LQ	32
Enterobacter hormaechei	arnE	1.0	1.0	binning-based	LQ	32
Enterobacter hormaechei	arnF	1.0	1.0	binning-based	LQ	32
Enterobacter hormaechei	arnT	1.0	1.0	binning-based	LQ	32
Enterobacter hormaechei	bacA	2.0	2.0	binning-based	LQ	32
Enterobacter hormaechei	blaACT	1.0	1.0	binning-based	LQ	32
Enterobacter hormaechei	catA	1.0	1.0	binning-based	LQ	32
Enterobacter hormaechei	dinF	1.0	1.0	binning-based	LQ	32
Enterobacter hormaechei	emmdR	1.0	1.0	binning-based	LQ	32
Enterobacter hormaechei	emrA	1.0	0.0	binning-based	LQ	32
Enterobacter hormaechei	emrB	1.0	0.0	binning-based	LQ	32
Enterobacter hormaechei	emrD	1.0	1.0	binning-based	LQ	32
Enterobacter hormaechei	eptA	1.0	1.0	binning-based	LQ	32
Enterobacter hormaechei	eptB	1.0	1.0	binning-based	LQ	32
Enterobacter hormaechei	fosA	1.0	0.0	binning-based	LQ	32
Enterobacter hormaechei	fsr	1.0	1.0	binning-based	LQ	32
Enterobacter hormaechei	macA	1.0	1.0	binning-based	LQ	32
Enterobacter hormaechei	macB	2.0	2.0	binning-based	LQ	32
Enterobacter hormaechei	mdfA	1.0	1.0	binning-based	LQ	32
Enterobacter hormaechei	mdtC	1.0	1.0	binning-based	LQ	32
Enterobacter hormaechei	mdtG	1.0	1.0	binning-based	LQ	32
Enterobacter hormaechei	mdtH	1.0	1.0	binning-based	LQ	32
Enterobacter hormaechei	mdtI	1.0	1.0	binning-based	LQ	32
Enterobacter hormaechei	mdtJ	1.0	1.0	binning-based	LQ	32
Enterobacter hormaechei	mdtK	1.0	1.0	binning-based	LQ	32
Enterobacter hormaechei	mdtL	1.0	1.0	binning-based	LQ	32
Enterobacter hormaechei	mdtQ	1.0	1.0	binning-based	LQ	32
Enterobacter hormaechei	smdA	1.0	1.0	binning-based	LQ	32
Enterobacter hormaechei	smdB	1.0	1.0	binning-based	LQ	32
Enterobacter hormaechei	sugE	1.0	1.0	binning-based	LQ	32
Enterobacter hormaechei	tolC	1.0	1.0	binning-based	LQ	32
Enterobacter hormaechei	ugd	1.0	1.0	binning-based	LQ	32
Enterobacter hormaechei	yojI	1.0	1.0	binning-based	LQ	32
Enterococcus faecium	aac(6')-I	1.0	1.0	binning-based	LQ	32
Enterococcus faecium	aph(2'')-I	1.0	1.0	binning-based	LQ	32
Enterococcus faecium	bacA	1.0	1.0	binning-based	LQ	32
Enterococcus faecium	dltA	1.0	1.0	binning-based	LQ	32
Enterococcus faecium	dltB	1.0	1.0	binning-based	LQ	32
Enterococcus faecium	dltC	1.0	1.0	binning-based	LQ	32
Enterococcus faecium	dltD	1.0	1.0	binning-based	LQ	32
Enterococcus faecium	efmA	1.0	1.0	binning-based	LQ	32
Enterococcus faecium	efrA	1.0	1.0	binning-based	LQ	32
Enterococcus faecium	efrB	1.0	1.0	binning-based	LQ	32
Enterococcus faecium	fos*	1.0	1.0	binning-based	LQ	32
Enterococcus faecium	mprF	2.0	2.0	binning-based	LQ	32
Enterococcus faecium	msr(C)	1.0	1.0	binning-based	LQ	32
Enterococcus faecium	vanH	1.0	0.0	binning-based	LQ	32
Enterococcus faecium	vanM	1.0	0.0	binning-based	LQ	32
Escherichia coli	acrA	1.0	1.0	binning-based	LQ	32
Escherichia coli	acrB	1.0	1.0	binning-based	LQ	32
Escherichia coli	acrD	1.0	1.0	binning-based	LQ	32
Escherichia coli	acrE	1.0	1.0	binning-based	LQ	32
Escherichia coli	acrF	1.0	1.0	binning-based	LQ	32
Escherichia coli	arnA	1.0	1.0	binning-based	LQ	32
Escherichia coli	arnB	1.0	1.0	binning-based	LQ	32
Escherichia coli	arnC	1.0	1.0	binning-based	LQ	32
Escherichia coli	arnD	1.0	1.0	binning-based	LQ	32
Escherichia coli	arnE	1.0	1.0	binning-based	LQ	32
Escherichia coli	arnF	1.0	1.0	binning-based	LQ	32
Escherichia coli	arnT	1.0	1.0	binning-based	LQ	32
Escherichia coli	bacA	2.0	2.0	binning-based	LQ	32
Escherichia coli	bcr	1.0	1.0	binning-based	LQ	32
Escherichia coli	blaEC	1.0	1.0	binning-based	LQ	32
Escherichia coli	cbrA	1.0	1.0	binning-based	LQ	32
Escherichia coli	dinF	1.0	1.0	binning-based	LQ	32
Escherichia coli	emrA	1.0	1.0	binning-based	LQ	32
Escherichia coli	emrB	1.0	1.0	binning-based	LQ	32
Escherichia coli	emrD	1.0	1.0	binning-based	LQ	32
Escherichia coli	emrE	1.0	1.0	binning-based	LQ	32
Escherichia coli	emrK	1.0	1.0	binning-based	LQ	32
Escherichia coli	emrY	1.0	1.0	binning-based	LQ	32
Escherichia coli	eptA	1.0	1.0	binning-based	LQ	32
Escherichia coli	eptB	1.0	1.0	binning-based	LQ	32
Escherichia coli	fsr	1.0	1.0	binning-based	LQ	32
Escherichia coli	macA	1.0	1.0	binning-based	LQ	32
Escherichia coli	macB	1.0	1.0	binning-based	LQ	32
Escherichia coli	mdfA	1.0	1.0	binning-based	LQ	32
Escherichia coli	mdtA	1.0	1.0	binning-based	LQ	32
Escherichia coli	mdtB	1.0	1.0	binning-based	LQ	32
Escherichia coli	mdtC	1.0	1.0	binning-based	LQ	32
Escherichia coli	mdtE	1.0	1.0	binning-based	LQ	32
Escherichia coli	mdtF	1.0	1.0	binning-based	LQ	32
Escherichia coli	mdtG	1.0	1.0	binning-based	LQ	32
Escherichia coli	mdtH	1.0	1.0	binning-based	LQ	32
Escherichia coli	mdtI	1.0	1.0	binning-based	LQ	32
Escherichia coli	mdtJ	1.0	1.0	binning-based	LQ	32
Escherichia coli	mdtK	1.0	1.0	binning-based	LQ	32
Escherichia coli	mdtL	1.0	1.0	binning-based	LQ	32
Escherichia coli	mdtM	1.0	1.0	binning-based	LQ	32
Escherichia coli	mdtO	1.0	1.0	binning-based	LQ	32
Escherichia coli	mdtP	1.0	1.0	binning-based	LQ	32
Escherichia coli	mdtQ	1.0	1.0	binning-based	LQ	32
Escherichia coli	smdA	1.0	1.0	binning-based	LQ	32
Escherichia coli	sugE	1.0	1.0	binning-based	LQ	32
Escherichia coli	tolC	1.0	1.0	binning-based	LQ	32
Escherichia coli	ugd	1.0	1.0	binning-based	LQ	32
Escherichia coli	yojI	1.0	1.0	binning-based	LQ	32
Klebsiella pneumoniae	aac(3)*	1.0	0.0	binning-based	LQ	32
Klebsiella pneumoniae	acrA	1.0	1.0	binning-based	LQ	32
Klebsiella pneumoniae	acrB	1.0	1.0	binning-based	LQ	32
Klebsiella pneumoniae	acrD	1.0	1.0	binning-based	LQ	32
Klebsiella pneumoniae	ant(3'')-I	1.0	0.0	binning-based	LQ	32
Klebsiella pneumoniae	aph(3'')-I	1.0	0.0	binning-based	LQ	32
Klebsiella pneumoniae	aph(6)-I	1.0	0.0	binning-based	LQ	32
Klebsiella pneumoniae	arnA	1.0	1.0	binning-based	LQ	32
Klebsiella pneumoniae	arnB	1.0	1.0	binning-based	LQ	32
Klebsiella pneumoniae	arnC	1.0	1.0	binning-based	LQ	32
Klebsiella pneumoniae	arnD	1.0	1.0	binning-based	LQ	32
Klebsiella pneumoniae	arnE	1.0	1.0	binning-based	LQ	32
Klebsiella pneumoniae	arnF	1.0	1.0	binning-based	LQ	32
Klebsiella pneumoniae	arnT	1.0	1.0	binning-based	LQ	32
Klebsiella pneumoniae	bacA	2.0	2.0	binning-based	LQ	32
Klebsiella pneumoniae	blaCTX-M	2.0	0.0	binning-based	LQ	32
Klebsiella pneumoniae	blaKPC	1.0	0.0	binning-based	LQ	32
Klebsiella pneumoniae	blaSHV	1.0	1.0	binning-based	LQ	32
Klebsiella pneumoniae	blaTEM	3.0	0.0	binning-based	LQ	32
Klebsiella pneumoniae	dfrA	1.0	0.0	binning-based	LQ	32
Klebsiella pneumoniae	dinF	1.0	1.0	binning-based	LQ	32
Klebsiella pneumoniae	eefA	1.0	1.0	binning-based	LQ	32
Klebsiella pneumoniae	eefB	1.0	1.0	binning-based	LQ	32
Klebsiella pneumoniae	eefC	1.0	1.0	binning-based	LQ	32
Klebsiella pneumoniae	emrA	1.0	1.0	binning-based	LQ	32
Klebsiella pneumoniae	emrB	1.0	1.0	binning-based	LQ	32
Klebsiella pneumoniae	emrD	1.0	1.0	binning-based	LQ	32
Klebsiella pneumoniae	eptA	1.0	1.0	binning-based	LQ	32
Klebsiella pneumoniae	eptB	1.0	1.0	binning-based	LQ	32
Klebsiella pneumoniae	floR	1.0	0.0	binning-based	LQ	32
Klebsiella pneumoniae	fosA	1.0	1.0	binning-based	LQ	32
Klebsiella pneumoniae	fsr	1.0	1.0	binning-based	LQ	32
Klebsiella pneumoniae	kdeA	1.0	1.0	binning-based	LQ	32
Klebsiella pneumoniae	kexD	1.0	1.0	binning-based	LQ	32
Klebsiella pneumoniae	kmrA	1.0	1.0	binning-based	LQ	32
Klebsiella pneumoniae	kpnE	1.0	1.0	binning-based	LQ	32
Klebsiella pneumoniae	kpnF	1.0	1.0	binning-based	LQ	32
Klebsiella pneumoniae	macA	1.0	1.0	binning-based	LQ	32
Klebsiella pneumoniae	macB	1.0	1.0	binning-based	LQ	32
Klebsiella pneumoniae	mdtB	1.0	1.0	binning-based	LQ	32
Klebsiella pneumoniae	mdtC	1.0	1.0	binning-based	LQ	32
Klebsiella pneumoniae	mdtG	1.0	1.0	binning-based	LQ	32
Klebsiella pneumoniae	mdtH	1.0	1.0	binning-based	LQ	32
Klebsiella pneumoniae	mdtK	1.0	1.0	binning-based	LQ	32
Klebsiella pneumoniae	mdtM	2.0	2.0	binning-based	LQ	32
Klebsiella pneumoniae	mdtN	1.0	1.0	binning-based	LQ	32
Klebsiella pneumoniae	mdtO	1.0	1.0	binning-based	LQ	32
Klebsiella pneumoniae	mdtP	1.0	1.0	binning-based	LQ	32
Klebsiella pneumoniae	mdtQ	1.0	1.0	binning-based	LQ	32
Klebsiella pneumoniae	qacE	1.0	0.0	binning-based	LQ	32
Klebsiella pneumoniae	rmtB	1.0	0.0	binning-based	LQ	32
Klebsiella pneumoniae	smdA	1.0	1.0	binning-based	LQ	32
Klebsiella pneumoniae	smdB	1.0	1.0	binning-based	LQ	32
Klebsiella pneumoniae	sugE	1.0	1.0	binning-based	LQ	32
Klebsiella pneumoniae	sul2	1.0	0.0	binning-based	LQ	32
Klebsiella pneumoniae	tet(G)	1.0	0.0	binning-based	LQ	32
Klebsiella pneumoniae	tolC	1.0	1.0	binning-based	LQ	32
Klebsiella pneumoniae	ugd	1.0	1.0	binning-based	LQ	32
Legionella pneumophila	aph(9)-I	1.0	1.0	binning-based	LQ	32
Legionella pneumophila	bla*	1.0	1.0	binning-based	LQ	32
Legionella pneumophila	sugE	1.0	1.0	binning-based	LQ	32
Listeria monocytogenes	dltA	1.0	1.0	binning-based	LQ	32
Listeria monocytogenes	dltB	1.0	1.0	binning-based	LQ	32
Listeria monocytogenes	dltC	1.0	1.0	binning-based	LQ	32
Listeria monocytogenes	dltD	1.0	1.0	binning-based	LQ	32
Listeria monocytogenes	fepA	1.0	1.0	binning-based	LQ	32
Listeria monocytogenes	fosX	1.0	1.0	binning-based	LQ	32
Listeria monocytogenes	lde	1.0	1.0	binning-based	LQ	32
Listeria monocytogenes	lieA	1.0	1.0	binning-based	LQ	32
Listeria monocytogenes	lieB	1.0	1.0	binning-based	LQ	32
Listeria monocytogenes	mdrL	1.0	1.0	binning-based	LQ	32
Listeria monocytogenes	mdrM	1.0	1.0	binning-based	LQ	32
Listeria monocytogenes	mdrT	1.0	1.0	binning-based	LQ	32
Listeria monocytogenes	mprF	1.0	1.0	binning-based	LQ	32
Listeria monocytogenes	rph*	1.0	1.0	binning-based	LQ	32
Listeria monocytogenes	sugE	2.0	2.0	binning-based	LQ	32
Listeria monocytogenes	vga(G)	1.0	1.0	binning-based	LQ	32
Listeria monocytogenes	virA	1.0	1.0	binning-based	LQ	32
Listeria monocytogenes	virB	1.0	1.0	binning-based	LQ	32
Mycobacterium tuberculosis	aac(2')-I	1.0	1.0	binning-based	LQ	32
Mycobacterium tuberculosis	bacA	1.0	1.0	binning-based	LQ	32
Mycobacterium tuberculosis	blaC	1.0	1.0	binning-based	LQ	32
Mycobacterium tuberculosis	drrA	1.0	1.0	binning-based	LQ	32
Mycobacterium tuberculosis	drrB	1.0	1.0	binning-based	LQ	32
Mycobacterium tuberculosis	efpA	1.0	1.0	binning-based	LQ	32
Mycobacterium tuberculosis	erm(37)	1.0	1.0	binning-based	LQ	32
Mycobacterium tuberculosis	jefA	1.0	1.0	binning-based	LQ	32
Mycobacterium tuberculosis	lysX	1.0	1.0	binning-based	LQ	32
Mycobacterium tuberculosis	mfpA	1.0	1.0	binning-based	LQ	32
Mycobacterium tuberculosis	mmpL5	1.0	1.0	binning-based	LQ	32
Mycobacterium tuberculosis	mmpL7	1.0	1.0	binning-based	LQ	32
Mycobacterium tuberculosis	mmr	1.0	1.0	binning-based	LQ	32
Mycobacterium tuberculosis	stp	1.0	1.0	binning-based	LQ	32
Mycobacterium tuberculosis	tap	1.0	1.0	binning-based	LQ	32
Neisseria gonorrhoeae	bacA	1.0	1.0	binning-based	LQ	32
Neisseria gonorrhoeae	farA	1.0	1.0	binning-based	LQ	32
Neisseria gonorrhoeae	farB	1.0	1.0	binning-based	LQ	32
Neisseria gonorrhoeae	macA	1.0	1.0	binning-based	LQ	32
Neisseria gonorrhoeae	macB	1.0	1.0	binning-based	LQ	32
Neisseria gonorrhoeae	mtrC	1.0	1.0	binning-based	LQ	32
Neisseria gonorrhoeae	mtrD	1.0	1.0	binning-based	LQ	32
Neisseria gonorrhoeae	mtrE	1.0	1.0	binning-based	LQ	32
Neisseria gonorrhoeae	mtrF	1.0	1.0	binning-based	LQ	32
Neisseria gonorrhoeae	norM	1.0	0.0	binning-based	LQ	32
Neisseria meningitidis	bacA	1.0	1.0	binning-based	LQ	32
Neisseria meningitidis	farA	1.0	1.0	binning-based	LQ	32
Neisseria meningitidis	farB	1.0	1.0	binning-based	LQ	32
Neisseria meningitidis	macA	1.0	1.0	binning-based	LQ	32
Neisseria meningitidis	macB	1.0	1.0	binning-based	LQ	32
Neisseria meningitidis	mtrC	1.0	1.0	binning-based	LQ	32
Neisseria meningitidis	mtrD	1.0	1.0	binning-based	LQ	32
Neisseria meningitidis	mtrE	1.0	1.0	binning-based	LQ	32
Neisseria meningitidis	mtrF	1.0	1.0	binning-based	LQ	32
Neisseria meningitidis	norM	1.0	0.0	binning-based	LQ	32
Providencia alcalifaciens	aac(6')*	1.0	1.0	binning-based	LQ	32
Providencia alcalifaciens	arnA	1.0	1.0	binning-based	LQ	32
Providencia alcalifaciens	arnB	1.0	1.0	binning-based	LQ	32
Providencia alcalifaciens	arnC	1.0	1.0	binning-based	LQ	32
Providencia alcalifaciens	arnD	1.0	1.0	binning-based	LQ	32
Providencia alcalifaciens	arnE	1.0	1.0	binning-based	LQ	32
Providencia alcalifaciens	arnF	1.0	1.0	binning-based	LQ	32
Providencia alcalifaciens	arnT	2.0	2.0	binning-based	LQ	32
Providencia alcalifaciens	bacA	1.0	1.0	binning-based	LQ	32
Providencia alcalifaciens	bla*	1.0	1.0	binning-based	LQ	32
Providencia alcalifaciens	emrA	2.0	2.0	binning-based	LQ	32
Providencia alcalifaciens	emrB	1.0	1.0	binning-based	LQ	32
Providencia alcalifaciens	emrD	1.0	1.0	binning-based	LQ	32
Providencia alcalifaciens	macA	1.0	1.0	binning-based	LQ	32
Providencia alcalifaciens	macB	1.0	1.0	binning-based	LQ	32
Providencia alcalifaciens	mdtC	1.0	1.0	binning-based	LQ	32
Providencia alcalifaciens	mdtG	1.0	1.0	binning-based	LQ	32
Providencia alcalifaciens	mdtH	1.0	1.0	binning-based	LQ	32
Providencia alcalifaciens	mdtI	1.0	1.0	binning-based	LQ	32
Providencia alcalifaciens	mdtJ	1.0	1.0	binning-based	LQ	32
Providencia alcalifaciens	mdtL	1.0	1.0	binning-based	LQ	32
Providencia alcalifaciens	qnr*	1.0	1.0	binning-based	LQ	32
Providencia alcalifaciens	smdA	1.0	1.0	binning-based	LQ	32
Providencia alcalifaciens	smdB	1.0	1.0	binning-based	LQ	32
Providencia alcalifaciens	sugE	1.0	1.0	binning-based	LQ	32
Providencia alcalifaciens	tolC	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	aph(3')-II	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	arnA	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	arnB	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	arnC	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	arnD	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	arnF	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	arnT	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	bacA	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	blaOXA	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	blaPDC	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	catB	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	cprA	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	fosA	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	macB	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	mdtI	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	mdtJ	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	mexA	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	mexB	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	mexC	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	mexD	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	mexE	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	mexF	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	mexH	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	mexI	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	mexJ	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	mexK	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	mexM	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	mexN	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	mexP	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	mexQ	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	mexV	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	mexW	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	mexX	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	mexY	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	mprF	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	muxA	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	muxB	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	muxC	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	opmB	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	opmD	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	opmE	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	opmH	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	oprJ	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	oprM	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	oprN	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	pmpM	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	sugE	2.0	2.0	binning-based	LQ	32
Pseudomonas aeruginosa	triA	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	triB	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	triC	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	ugd	2.0	2.0	binning-based	LQ	32
Salmonella enterica	aac(6')-I	1.0	1.0	binning-based	LQ	32
Salmonella enterica	acrA	1.0	1.0	binning-based	LQ	32
Salmonella enterica	acrB	1.0	1.0	binning-based	LQ	32
Salmonella enterica	acrD	1.0	1.0	binning-based	LQ	32
Salmonella enterica	arnA	1.0	1.0	binning-based	LQ	32
Salmonella enterica	arnB	1.0	1.0	binning-based	LQ	32
Salmonella enterica	arnC	1.0	1.0	binning-based	LQ	32
Salmonella enterica	arnD	1.0	1.0	binning-based	LQ	32
Salmonella enterica	arnE	1.0	1.0	binning-based	LQ	32
Salmonella enterica	arnF	1.0	1.0	binning-based	LQ	32
Salmonella enterica	arnT	1.0	1.0	binning-based	LQ	32
Salmonella enterica	bacA	2.0	2.0	binning-based	LQ	32
Salmonella enterica	bcr	1.0	1.0	binning-based	LQ	32
Salmonella enterica	dinF	1.0	1.0	binning-based	LQ	32
Salmonella enterica	emrA	1.0	1.0	binning-based	LQ	32
Salmonella enterica	emrB	1.0	1.0	binning-based	LQ	32
Salmonella enterica	emrD	1.0	1.0	binning-based	LQ	32
Salmonella enterica	eptA	1.0	1.0	binning-based	LQ	32
Salmonella enterica	eptB	1.0	1.0	binning-based	LQ	32
Salmonella enterica	fsr	1.0	1.0	binning-based	LQ	32
Salmonella enterica	macA	1.0	1.0	binning-based	LQ	32
Salmonella enterica	macB	1.0	1.0	binning-based	LQ	32
Salmonella enterica	mdfA	1.0	1.0	binning-based	LQ	32
Salmonella enterica	mdsA	1.0	1.0	binning-based	LQ	32
Salmonella enterica	mdsB	1.0	1.0	binning-based	LQ	32
Salmonella enterica	mdsC	1.0	1.0	binning-based	LQ	32
Salmonella enterica	mdtA	1.0	1.0	binning-based	LQ	32
