species	type	cnt	cnt.est	method	sample	coverage
unclassified	macrolide-lincosamide-streptogramin	0.0	5.0	binning-based	LQ	8
unclassified	multidrug	0.0	44.0	binning-based	LQ	8
unclassified	phenicol	0.0	1.0	binning-based	LQ	8
unclassified	sulfonamide	0.0	1.0	binning-based	LQ	8
unclassified	tetracycline	0.0	1.0	binning-based	LQ	8
unclassified	trimethoprim	0.0	1.0	binning-based	LQ	8
Acinetobacter baumannii	aminoglycoside	1.0	1.0	binning-based	LQ	16
Acinetobacter baumannii	bacitracin	1.0	1.0	binning-based	LQ	16
Acinetobacter baumannii	beta-lactam	3.0	2.0	binning-based	LQ	16
Acinetobacter baumannii	biocide	1.0	1.0	binning-based	LQ	16
Acinetobacter baumannii	fosfomycin	1.0	1.0	binning-based	LQ	16
Acinetobacter baumannii	macrolide-lincosamide-streptogramin	2.0	2.0	binning-based	LQ	16
Acinetobacter baumannii	multidrug	14.0	14.0	binning-based	LQ	16
Acinetobacter baumannii	phenicol	2.0	2.0	binning-based	LQ	16
Bacillus cereus	bacitracin	1.0	1.0	binning-based	LQ	16
Bacillus cereus	beta-lactam	5.0	4.0	binning-based	LQ	16
Bacillus cereus	defensin	6.0	6.0	binning-based	LQ	16
Bacillus cereus	fosfomycin	1.0	1.0	binning-based	LQ	16
Bacillus cereus	macrolide-lincosamide-streptogramin	2.0	2.0	binning-based	LQ	16
Bacillus cereus	phenicol	1.0	1.0	binning-based	LQ	16
Bacillus cereus	streptothricin	1.0	1.0	binning-based	LQ	16
Bacillus cereus	tetracycline	1.0	1.0	binning-based	LQ	16
Campylobacter jejuni	bacitracin	1.0	1.0	binning-based	LQ	16
Campylobacter jejuni	beta-lactam	1.0	1.0	binning-based	LQ	16
Campylobacter jejuni	colistin	1.0	1.0	binning-based	LQ	16
Campylobacter jejuni	multidrug	6.0	6.0	binning-based	LQ	16
Citrobacter freundii	aminoglycoside	1.0	1.0	binning-based	LQ	16
Citrobacter freundii	bacitracin	2.0	2.0	binning-based	LQ	16
Citrobacter freundii	bacteriocin	2.0	2.0	binning-based	LQ	16
Citrobacter freundii	beta-lactam	1.0	1.0	binning-based	LQ	16
Citrobacter freundii	biocide	3.0	3.0	binning-based	LQ	16
Citrobacter freundii	colistin	10.0	10.0	binning-based	LQ	16
Citrobacter freundii	fosmidomycin	1.0	1.0	binning-based	LQ	16
Citrobacter freundii	macrolide-lincosamide-streptogramin	2.0	2.0	binning-based	LQ	16
Citrobacter freundii	multidrug	24.0	24.0	binning-based	LQ	16
Clostridioides difficile	bacitracin	2.0	2.0	binning-based	LQ	16
Clostridioides difficile	beta-lactam	1.0	1.0	binning-based	LQ	16
Clostridioides difficile	biocide	1.0	1.0	binning-based	LQ	16
Clostridioides difficile	defensin	3.0	3.0	binning-based	LQ	16
Clostridioides difficile	glycopeptide	2.0	2.0	binning-based	LQ	16
Clostridioides difficile	macrolide-lincosamide-streptogramin	1.0	1.0	binning-based	LQ	16
Clostridioides difficile	multidrug	2.0	2.0	binning-based	LQ	16
Clostridioides difficile	nitroimidazole	1.0	1.0	binning-based	LQ	16
Enterobacter cloacae	bacitracin	2.0	1.0	binning-based	LQ	16
Enterobacter cloacae	bacteriocin	1.0	1.0	binning-based	LQ	16
Enterobacter cloacae	beta-lactam	2.0	0.0	binning-based	LQ	16
Enterobacter cloacae	biocide	2.0	0.0	binning-based	LQ	16
Enterobacter cloacae	colistin	10.0	4.0	binning-based	LQ	16
Enterobacter cloacae	fosfomycin	1.0	0.0	binning-based	LQ	16
Enterobacter cloacae	fosmidomycin	1.0	1.0	binning-based	LQ	16
Enterobacter cloacae	macrolide-lincosamide-streptogramin	2.0	2.0	binning-based	LQ	16
Enterobacter cloacae	multidrug	21.0	19.0	binning-based	LQ	16
Enterobacter hormaechei	bacitracin	2.0	0.0	binning-based	LQ	16
Enterobacter hormaechei	bacteriocin	1.0	1.0	binning-based	LQ	16
Enterobacter hormaechei	beta-lactam	1.0	0.0	binning-based	LQ	16
Enterobacter hormaechei	biocide	2.0	0.0	binning-based	LQ	16
Enterobacter hormaechei	colistin	10.0	9.0	binning-based	LQ	16
Enterobacter hormaechei	fosfomycin	1.0	0.0	binning-based	LQ	16
Enterobacter hormaechei	fosmidomycin	1.0	1.0	binning-based	LQ	16
Enterobacter hormaechei	macrolide-lincosamide-streptogramin	3.0	0.0	binning-based	LQ	16
Enterobacter hormaechei	multidrug	19.0	15.0	binning-based	LQ	16
Enterobacter hormaechei	phenicol	1.0	1.0	binning-based	LQ	16
Enterococcus faecium	aminoglycoside	2.0	2.0	binning-based	LQ	16
Enterococcus faecium	bacitracin	1.0	1.0	binning-based	LQ	16
Enterococcus faecium	defensin	6.0	6.0	binning-based	LQ	16
Enterococcus faecium	fosfomycin	1.0	1.0	binning-based	LQ	16
Enterococcus faecium	glycopeptide	2.0	0.0	binning-based	LQ	16
Enterococcus faecium	macrolide-lincosamide-streptogramin	1.0	1.0	binning-based	LQ	16
Enterococcus faecium	multidrug	3.0	3.0	binning-based	LQ	16
Escherichia coli	bacitracin	2.0	2.0	binning-based	LQ	16
Escherichia coli	bacteriocin	2.0	2.0	binning-based	LQ	16
Escherichia coli	beta-lactam	1.0	1.0	binning-based	LQ	16
Escherichia coli	biocide	2.0	2.0	binning-based	LQ	16
Escherichia coli	colistin	10.0	10.0	binning-based	LQ	16
Escherichia coli	fosmidomycin	1.0	1.0	binning-based	LQ	16
Escherichia coli	macrolide-lincosamide-streptogramin	2.0	2.0	binning-based	LQ	16
Escherichia coli	multidrug	30.0	30.0	binning-based	LQ	16
Klebsiella pneumoniae	aminoglycoside	5.0	0.0	binning-based	LQ	16
Klebsiella pneumoniae	bacitracin	2.0	2.0	binning-based	LQ	16
Klebsiella pneumoniae	beta-lactam	7.0	1.0	binning-based	LQ	16
Klebsiella pneumoniae	biocide	4.0	3.0	binning-based	LQ	16
Klebsiella pneumoniae	colistin	10.0	10.0	binning-based	LQ	16
Klebsiella pneumoniae	fosfomycin	1.0	1.0	binning-based	LQ	16
Klebsiella pneumoniae	fosmidomycin	1.0	1.0	binning-based	LQ	16
Klebsiella pneumoniae	macrolide-lincosamide-streptogramin	2.0	2.0	binning-based	LQ	16
Klebsiella pneumoniae	multidrug	27.0	26.0	binning-based	LQ	16
Klebsiella pneumoniae	phenicol	1.0	0.0	binning-based	LQ	16
Klebsiella pneumoniae	sulfonamide	1.0	0.0	binning-based	LQ	16
Klebsiella pneumoniae	tetracycline	1.0	0.0	binning-based	LQ	16
Klebsiella pneumoniae	trimethoprim	1.0	0.0	binning-based	LQ	16
Legionella pneumophila	aminoglycoside	1.0	1.0	binning-based	LQ	16
Legionella pneumophila	beta-lactam	1.0	1.0	binning-based	LQ	16
Legionella pneumophila	biocide	1.0	1.0	binning-based	LQ	16
Listeria monocytogenes	bacteriocin	2.0	2.0	binning-based	LQ	16
Listeria monocytogenes	biocide	4.0	4.0	binning-based	LQ	16
Listeria monocytogenes	defensin	5.0	5.0	binning-based	LQ	16
Listeria monocytogenes	fosfomycin	1.0	1.0	binning-based	LQ	16
Listeria monocytogenes	macrolide-lincosamide-streptogramin	1.0	1.0	binning-based	LQ	16
Listeria monocytogenes	multidrug	5.0	5.0	binning-based	LQ	16
Listeria monocytogenes	rifamycin	1.0	1.0	binning-based	LQ	16
Mycobacterium tuberculosis	aminoglycoside	1.0	1.0	binning-based	LQ	16
Mycobacterium tuberculosis	bacitracin	1.0	1.0	binning-based	LQ	16
Mycobacterium tuberculosis	beta-lactam	1.0	1.0	binning-based	LQ	16
Mycobacterium tuberculosis	defensin	1.0	1.0	binning-based	LQ	16
Mycobacterium tuberculosis	doxorubicin	2.0	2.0	binning-based	LQ	16
Mycobacterium tuberculosis	macrolide-lincosamide-streptogramin	1.0	1.0	binning-based	LQ	16
Mycobacterium tuberculosis	multidrug	7.0	7.0	binning-based	LQ	16
Mycobacterium tuberculosis	quinolone	1.0	1.0	binning-based	LQ	16
Neisseria gonorrhoeae	bacitracin	1.0	1.0	binning-based	LQ	16
Neisseria gonorrhoeae	fatty_acid	2.0	2.0	binning-based	LQ	16
Neisseria gonorrhoeae	macrolide-lincosamide-streptogramin	2.0	2.0	binning-based	LQ	16
Neisseria gonorrhoeae	multidrug	4.0	3.0	binning-based	LQ	16
Neisseria gonorrhoeae	sulfonamide	1.0	1.0	binning-based	LQ	16
Neisseria meningitidis	bacitracin	1.0	1.0	binning-based	LQ	16
Neisseria meningitidis	fatty_acid	2.0	2.0	binning-based	LQ	16
Neisseria meningitidis	macrolide-lincosamide-streptogramin	2.0	2.0	binning-based	LQ	16
Neisseria meningitidis	multidrug	4.0	3.0	binning-based	LQ	16
Neisseria meningitidis	sulfonamide	1.0	1.0	binning-based	LQ	16
Providencia alcalifaciens	aminoglycoside	1.0	1.0	binning-based	LQ	16
Providencia alcalifaciens	bacitracin	1.0	1.0	binning-based	LQ	16
Providencia alcalifaciens	beta-lactam	1.0	1.0	binning-based	LQ	16
Providencia alcalifaciens	biocide	1.0	1.0	binning-based	LQ	16
Providencia alcalifaciens	colistin	8.0	8.0	binning-based	LQ	16
Providencia alcalifaciens	macrolide-lincosamide-streptogramin	2.0	2.0	binning-based	LQ	16
Providencia alcalifaciens	multidrug	13.0	13.0	binning-based	LQ	16
Providencia alcalifaciens	quinolone	1.0	1.0	binning-based	LQ	16
Pseudomonas aeruginosa	aminoglycoside	1.0	1.0	binning-based	LQ	16
Pseudomonas aeruginosa	bacitracin	1.0	1.0	binning-based	LQ	16
Pseudomonas aeruginosa	beta-lactam	2.0	2.0	binning-based	LQ	16
Pseudomonas aeruginosa	biocide	6.0	6.0	binning-based	LQ	16
Pseudomonas aeruginosa	colistin	9.0	9.0	binning-based	LQ	16
Pseudomonas aeruginosa	defensin	1.0	1.0	binning-based	LQ	16
Pseudomonas aeruginosa	fosfomycin	1.0	1.0	binning-based	LQ	16
Pseudomonas aeruginosa	macrolide-lincosamide-streptogramin	1.0	1.0	binning-based	LQ	16
Pseudomonas aeruginosa	multidrug	30.0	30.0	binning-based	LQ	16
Pseudomonas aeruginosa	phenicol	1.0	1.0	binning-based	LQ	16
Salmonella enterica	aminoglycoside	1.0	1.0	binning-based	LQ	16
Salmonella enterica	bacitracin	2.0	2.0	binning-based	LQ	16
Salmonella enterica	bacteriocin	1.0	1.0	binning-based	LQ	16
Salmonella enterica	biocide	3.0	3.0	binning-based	LQ	16
Salmonella enterica	colistin	10.0	10.0	binning-based	LQ	16
Salmonella enterica	fosmidomycin	1.0	1.0	binning-based	LQ	16
Salmonella enterica	macrolide-lincosamide-streptogramin	2.0	2.0	binning-based	LQ	16
Salmonella enterica	multidrug	25.0	25.0	binning-based	LQ	16
Staphylococcus aureus	bacitracin	1.0	1.0	binning-based	LQ	16
Staphylococcus aureus	bacteriocin	2.0	2.0	binning-based	LQ	16
Staphylococcus aureus	biocide	1.0	1.0	binning-based	LQ	16
Staphylococcus aureus	defensin	9.0	9.0	binning-based	LQ	16
Staphylococcus aureus	fatty_acid	1.0	1.0	binning-based	LQ	16
Staphylococcus aureus	fosfomycin	1.0	1.0	binning-based	LQ	16
Staphylococcus aureus	multidrug	8.0	8.0	binning-based	LQ	16
Staphylococcus aureus	tetracycline	1.0	1.0	binning-based	LQ	16
Staphylococcus pseudintermedius	bacitracin	1.0	1.0	binning-based	LQ	16
Staphylococcus pseudintermedius	beta-lactam	1.0	1.0	binning-based	LQ	16
Staphylococcus pseudintermedius	defensin	5.0	5.0	binning-based	LQ	16
Staphylococcus pseudintermedius	multidrug	2.0	2.0	binning-based	LQ	16
Streptococcus agalactiae	bacitracin	1.0	1.0	binning-based	LQ	16
Streptococcus agalactiae	bacteriocin	1.0	1.0	binning-based	LQ	16
Streptococcus agalactiae	defensin	5.0	5.0	binning-based	LQ	16
Streptococcus agalactiae	macrolide-lincosamide-streptogramin	1.0	0.0	binning-based	LQ	16
Streptococcus agalactiae	tetracycline	1.0	1.0	binning-based	LQ	16
Streptococcus pyogenes	bacitracin	1.0	1.0	binning-based	LQ	16
Streptococcus pyogenes	defensin	4.0	4.0	binning-based	LQ	16
Streptococcus suis	aminoglycoside	1.0	1.0	binning-based	LQ	16
Streptococcus suis	bacitracin	1.0	1.0	binning-based	LQ	16
Streptococcus suis	defensin	4.0	4.0	binning-based	LQ	16
Streptococcus suis	macrolide-lincosamide-streptogramin	1.0	1.0	binning-based	LQ	16
Streptococcus suis	phenicol	1.0	1.0	binning-based	LQ	16
Streptococcus suis	tetracycline	4.0	4.0	binning-based	LQ	16
Vibrio cholerae	bacitracin	1.0	1.0	binning-based	LQ	16
Vibrio cholerae	beta-lactam	1.0	1.0	binning-based	LQ	16
Vibrio cholerae	biocide	1.0	1.0	binning-based	LQ	16
Vibrio cholerae	colistin	3.0	3.0	binning-based	LQ	16
Vibrio cholerae	macrolide-lincosamide-streptogramin	1.0	1.0	binning-based	LQ	16
Vibrio cholerae	multidrug	19.0	19.0	binning-based	LQ	16
Vibrio cholerae	phenicol	1.0	1.0	binning-based	LQ	16
Vibrio parahaemolyticus	bacitracin	1.0	1.0	binning-based	LQ	16
Vibrio parahaemolyticus	beta-lactam	1.0	1.0	binning-based	LQ	16
Vibrio parahaemolyticus	biocide	5.0	5.0	binning-based	LQ	16
Vibrio parahaemolyticus	macrolide-lincosamide-streptogramin	2.0	2.0	binning-based	LQ	16
Vibrio parahaemolyticus	multidrug	19.0	19.0	binning-based	LQ	16
Vibrio parahaemolyticus	phenicol	1.0	1.0	binning-based	LQ	16
Vibrio parahaemolyticus	quinolone	1.0	1.0	binning-based	LQ	16
Vibrio parahaemolyticus	tetracycline	2.0	2.0	binning-based	LQ	16
unclassified	aminoglycoside	0.0	5.0	binning-based	LQ	16
unclassified	bacitracin	0.0	3.0	binning-based	LQ	16
unclassified	beta-lactam	0.0	10.0	binning-based	LQ	16
unclassified	biocide	0.0	5.0	binning-based	LQ	16
unclassified	colistin	0.0	7.0	binning-based	LQ	16
unclassified	fosfomycin	0.0	1.0	binning-based	LQ	16
unclassified	glycopeptide	0.0	2.0	binning-based	LQ	16
unclassified	macrolide-lincosamide-streptogramin	0.0	1.0	binning-based	LQ	16
unclassified	multidrug	0.0	9.0	binning-based	LQ	16
unclassified	phenicol	0.0	1.0	binning-based	LQ	16
unclassified	sulfonamide	0.0	1.0	binning-based	LQ	16
unclassified	tetracycline	0.0	1.0	binning-based	LQ	16
unclassified	trimethoprim	0.0	1.0	binning-based	LQ	16
Acinetobacter baumannii	aminoglycoside	1.0	1.0	binning-based	LQ	32
Acinetobacter baumannii	bacitracin	1.0	1.0	binning-based	LQ	32
Acinetobacter baumannii	beta-lactam	3.0	2.0	binning-based	LQ	32
Acinetobacter baumannii	biocide	1.0	1.0	binning-based	LQ	32
Acinetobacter baumannii	fosfomycin	1.0	1.0	binning-based	LQ	32
Acinetobacter baumannii	macrolide-lincosamide-streptogramin	2.0	2.0	binning-based	LQ	32
Acinetobacter baumannii	multidrug	14.0	14.0	binning-based	LQ	32
Acinetobacter baumannii	phenicol	2.0	2.0	binning-based	LQ	32
Bacillus cereus	bacitracin	1.0	1.0	binning-based	LQ	32
Bacillus cereus	beta-lactam	5.0	4.0	binning-based	LQ	32
Bacillus cereus	defensin	6.0	6.0	binning-based	LQ	32
Bacillus cereus	fosfomycin	1.0	1.0	binning-based	LQ	32
Bacillus cereus	macrolide-lincosamide-streptogramin	2.0	2.0	binning-based	LQ	32
Bacillus cereus	phenicol	1.0	1.0	binning-based	LQ	32
Bacillus cereus	streptothricin	1.0	1.0	binning-based	LQ	32
Bacillus cereus	tetracycline	1.0	1.0	binning-based	LQ	32
Campylobacter jejuni	bacitracin	1.0	1.0	binning-based	LQ	32
Campylobacter jejuni	beta-lactam	1.0	1.0	binning-based	LQ	32
Campylobacter jejuni	colistin	1.0	1.0	binning-based	LQ	32
Campylobacter jejuni	multidrug	6.0	6.0	binning-based	LQ	32
Citrobacter freundii	aminoglycoside	1.0	1.0	binning-based	LQ	32
Citrobacter freundii	bacitracin	2.0	2.0	binning-based	LQ	32
Citrobacter freundii	bacteriocin	2.0	2.0	binning-based	LQ	32
Citrobacter freundii	beta-lactam	1.0	1.0	binning-based	LQ	32
Citrobacter freundii	biocide	3.0	3.0	binning-based	LQ	32
Citrobacter freundii	colistin	10.0	10.0	binning-based	LQ	32
Citrobacter freundii	fosmidomycin	1.0	1.0	binning-based	LQ	32
Citrobacter freundii	macrolide-lincosamide-streptogramin	2.0	2.0	binning-based	LQ	32
Citrobacter freundii	multidrug	24.0	24.0	binning-based	LQ	32
Clostridioides difficile	bacitracin	2.0	2.0	binning-based	LQ	32
Clostridioides difficile	beta-lactam	1.0	1.0	binning-based	LQ	32
Clostridioides difficile	biocide	1.0	1.0	binning-based	LQ	32
Clostridioides difficile	defensin	3.0	3.0	binning-based	LQ	32
Clostridioides difficile	glycopeptide	2.0	2.0	binning-based	LQ	32
Clostridioides difficile	macrolide-lincosamide-streptogramin	1.0	1.0	binning-based	LQ	32
Clostridioides difficile	multidrug	2.0	2.0	binning-based	LQ	32
Clostridioides difficile	nitroimidazole	1.0	1.0	binning-based	LQ	32
Enterobacter cloacae	bacitracin	2.0	1.0	binning-based	LQ	32
Enterobacter cloacae	bacteriocin	1.0	1.0	binning-based	LQ	32
Enterobacter cloacae	beta-lactam	2.0	0.0	binning-based	LQ	32
Enterobacter cloacae	biocide	2.0	0.0	binning-based	LQ	32
Enterobacter cloacae	colistin	10.0	10.0	binning-based	LQ	32
Enterobacter cloacae	fosfomycin	1.0	0.0	binning-based	LQ	32
Enterobacter cloacae	fosmidomycin	1.0	1.0	binning-based	LQ	32
Enterobacter cloacae	macrolide-lincosamide-streptogramin	2.0	2.0	binning-based	LQ	32
Enterobacter cloacae	multidrug	21.0	18.0	binning-based	LQ	32
Enterobacter hormaechei	bacitracin	2.0	2.0	binning-based	LQ	32
Enterobacter hormaechei	bacteriocin	1.0	1.0	binning-based	LQ	32
Enterobacter hormaechei	beta-lactam	1.0	1.0	binning-based	LQ	32
Enterobacter hormaechei	biocide	2.0	2.0	binning-based	LQ	32
Enterobacter hormaechei	colistin	10.0	10.0	binning-based	LQ	32
Enterobacter hormaechei	fosfomycin	1.0	0.0	binning-based	LQ	32
Enterobacter hormaechei	fosmidomycin	1.0	1.0	binning-based	LQ	32
Enterobacter hormaechei	macrolide-lincosamide-streptogramin	3.0	3.0	binning-based	LQ	32
Enterobacter hormaechei	multidrug	19.0	17.0	binning-based	LQ	32
Enterobacter hormaechei	phenicol	1.0	1.0	binning-based	LQ	32
Enterococcus faecium	aminoglycoside	2.0	2.0	binning-based	LQ	32
Enterococcus faecium	bacitracin	1.0	1.0	binning-based	LQ	32
Enterococcus faecium	defensin	6.0	6.0	binning-based	LQ	32
Enterococcus faecium	fosfomycin	1.0	1.0	binning-based	LQ	32
Enterococcus faecium	glycopeptide	2.0	0.0	binning-based	LQ	32
Enterococcus faecium	macrolide-lincosamide-streptogramin	1.0	1.0	binning-based	LQ	32
Enterococcus faecium	multidrug	3.0	3.0	binning-based	LQ	32
Escherichia coli	bacitracin	2.0	2.0	binning-based	LQ	32
Escherichia coli	bacteriocin	2.0	2.0	binning-based	LQ	32
Escherichia coli	beta-lactam	1.0	1.0	binning-based	LQ	32
Escherichia coli	biocide	2.0	2.0	binning-based	LQ	32
Escherichia coli	colistin	10.0	10.0	binning-based	LQ	32
Escherichia coli	fosmidomycin	1.0	1.0	binning-based	LQ	32
Escherichia coli	macrolide-lincosamide-streptogramin	2.0	2.0	binning-based	LQ	32
Escherichia coli	multidrug	30.0	30.0	binning-based	LQ	32
Klebsiella pneumoniae	aminoglycoside	5.0	0.0	binning-based	LQ	32
Klebsiella pneumoniae	bacitracin	2.0	2.0	binning-based	LQ	32
Klebsiella pneumoniae	beta-lactam	7.0	1.0	binning-based	LQ	32
Klebsiella pneumoniae	biocide	4.0	3.0	binning-based	LQ	32
Klebsiella pneumoniae	colistin	10.0	10.0	binning-based	LQ	32
Klebsiella pneumoniae	fosfomycin	1.0	1.0	binning-based	LQ	32
Klebsiella pneumoniae	fosmidomycin	1.0	1.0	binning-based	LQ	32
Klebsiella pneumoniae	macrolide-lincosamide-streptogramin	2.0	2.0	binning-based	LQ	32
Klebsiella pneumoniae	multidrug	27.0	27.0	binning-based	LQ	32
Klebsiella pneumoniae	phenicol	1.0	0.0	binning-based	LQ	32
Klebsiella pneumoniae	sulfonamide	1.0	0.0	binning-based	LQ	32
Klebsiella pneumoniae	tetracycline	1.0	0.0	binning-based	LQ	32
Klebsiella pneumoniae	trimethoprim	1.0	0.0	binning-based	LQ	32
Legionella pneumophila	aminoglycoside	1.0	1.0	binning-based	LQ	32
Legionella pneumophila	beta-lactam	1.0	1.0	binning-based	LQ	32
Legionella pneumophila	biocide	1.0	1.0	binning-based	LQ	32
Listeria monocytogenes	bacteriocin	2.0	2.0	binning-based	LQ	32
Listeria monocytogenes	biocide	4.0	4.0	binning-based	LQ	32
Listeria monocytogenes	defensin	5.0	5.0	binning-based	LQ	32
Listeria monocytogenes	fosfomycin	1.0	1.0	binning-based	LQ	32
Listeria monocytogenes	macrolide-lincosamide-streptogramin	1.0	1.0	binning-based	LQ	32
Listeria monocytogenes	multidrug	5.0	5.0	binning-based	LQ	32
Listeria monocytogenes	rifamycin	1.0	1.0	binning-based	LQ	32
Mycobacterium tuberculosis	aminoglycoside	1.0	1.0	binning-based	LQ	32
Mycobacterium tuberculosis	bacitracin	1.0	1.0	binning-based	LQ	32
Mycobacterium tuberculosis	beta-lactam	1.0	1.0	binning-based	LQ	32
Mycobacterium tuberculosis	defensin	1.0	1.0	binning-based	LQ	32
Mycobacterium tuberculosis	doxorubicin	2.0	2.0	binning-based	LQ	32
Mycobacterium tuberculosis	macrolide-lincosamide-streptogramin	1.0	1.0	binning-based	LQ	32
Mycobacterium tuberculosis	multidrug	7.0	7.0	binning-based	LQ	32
Mycobacterium tuberculosis	quinolone	1.0	1.0	binning-based	LQ	32
Neisseria gonorrhoeae	bacitracin	1.0	1.0	binning-based	LQ	32
Neisseria gonorrhoeae	fatty_acid	2.0	2.0	binning-based	LQ	32
Neisseria gonorrhoeae	macrolide-lincosamide-streptogramin	2.0	2.0	binning-based	LQ	32
Neisseria gonorrhoeae	multidrug	4.0	3.0	binning-based	LQ	32
Neisseria gonorrhoeae	sulfonamide	1.0	1.0	binning-based	LQ	32
Neisseria meningitidis	bacitracin	1.0	1.0	binning-based	LQ	32
Neisseria meningitidis	fatty_acid	2.0	2.0	binning-based	LQ	32
Neisseria meningitidis	macrolide-lincosamide-streptogramin	2.0	2.0	binning-based	LQ	32
Neisseria meningitidis	multidrug	4.0	3.0	binning-based	LQ	32
Neisseria meningitidis	sulfonamide	1.0	1.0	binning-based	LQ	32
Providencia alcalifaciens	aminoglycoside	1.0	1.0	binning-based	LQ	32
Providencia alcalifaciens	bacitracin	1.0	1.0	binning-based	LQ	32
Providencia alcalifaciens	beta-lactam	1.0	1.0	binning-based	LQ	32
Providencia alcalifaciens	biocide	1.0	1.0	binning-based	LQ	32
Providencia alcalifaciens	colistin	8.0	8.0	binning-based	LQ	32
Providencia alcalifaciens	macrolide-lincosamide-streptogramin	2.0	2.0	binning-based	LQ	32
Providencia alcalifaciens	multidrug	13.0	13.0	binning-based	LQ	32
Providencia alcalifaciens	quinolone	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	aminoglycoside	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	bacitracin	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	beta-lactam	2.0	2.0	binning-based	LQ	32
Pseudomonas aeruginosa	biocide	6.0	6.0	binning-based	LQ	32
Pseudomonas aeruginosa	colistin	9.0	9.0	binning-based	LQ	32
Pseudomonas aeruginosa	defensin	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	fosfomycin	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	macrolide-lincosamide-streptogramin	1.0	1.0	binning-based	LQ	32
Pseudomonas aeruginosa	multidrug	30.0	30.0	binning-based	LQ	32
Pseudomonas aeruginosa	phenicol	1.0	1.0	binning-based	LQ	32
Salmonella enterica	aminoglycoside	1.0	1.0	binning-based	LQ	32
Salmonella enterica	bacitracin	2.0	2.0	binning-based	LQ	32
Salmonella enterica	bacteriocin	1.0	1.0	binning-based	LQ	32
Salmonella enterica	biocide	3.0	3.0	binning-based	LQ	32
Salmonella enterica	colistin	10.0	10.0	binning-based	LQ	32
Salmonella enterica	fosmidomycin	1.0	1.0	binning-based	LQ	32
Salmonella enterica	macrolide-lincosamide-streptogramin	2.0	2.0	binning-based	LQ	32
Salmonella enterica	multidrug	25.0	25.0	binning-based	LQ	32
Staphylococcus aureus	bacitracin	1.0	1.0	binning-based	LQ	32
Staphylococcus aureus	bacteriocin	2.0	2.0	binning-based	LQ	32
Staphylococcus aureus	biocide	1.0	1.0	binning-based	LQ	32
